ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YDR383C	717	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR375C	1371	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL161W	1365	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL051W	828	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR084C	600	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL056W	2502	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR344C	444	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR320C	2007	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR221W	2109	0	0	NA	0	0	0	0	0	NA	0	0	0
tI(AAU)D	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL032W	312	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR456W	1902	1	1	0	0	0.525762355415352	8.97986909110919	1	1	0	0	0.525762355415352	8.97986909110919
YDL036C	1389	0	0	NA	0	0	0	0	0	NA	0	0	0
tL(CAA)D	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL217C	624	0	0	NA	0	0	0	0	0	NA	0	0	0
snR63	255	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR334W	4545	1	1	0	0	0.22002200220022	3.7579122137051	1	1	0	0	0.22002200220022	3.7579122137051
YDL049C	807	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL164C	2268	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR384C	828	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR149C	708	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR093W	4839	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR071C	576	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL143W	1587	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR032C	597	0	0	NA	0	0	0	0	0	NA	0	0	0
tR(UCU)D	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR063W	450	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL166C	594	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR004W	1383	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR151C	978	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR037W	1776	2	2	0	0	1.12612612612613	19.2339087964974	2	2	0	0	1.12612612612613	19.2339087964974
YDL175C	1035	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR286C	345	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR172W	2058	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL174C	1764	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR080W	2979	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR503C	825	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR069C	2781	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR047W	1089	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR215C	414	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR267C	993	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR142C	1128	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL212W	633	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR249C	1122	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL209C	1020	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR044W	987	0	0	NA	0	0	0	0	0	NA	0	0	0
tK(UUU)D	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR311W	1929	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL159C-B	177	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR222W	1248	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR510C-A	117	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR401W	564	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR207C	2511	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL005C	1296	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR295C	2025	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR543C	300	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL208W	471	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR135C	4548	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL114W	927	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR247W	1386	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL197C	1578	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR229W	1362	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR095C	411	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR027C	2670	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL106C	1680	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR404C	516	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR256C	1548	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR518W	1554	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR055W	1335	1	1	0	0	0.749063670411985	12.7937910196927	1	1	0	0	0.749063670411985	12.7937910196927
YDL087C	786	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR177W	648	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL014W	984	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR289C	1230	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL159W	1548	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR532C	1158	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR137W	1992	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL153C	1833	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR393W	1371	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR506C	1827	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL219W	453	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL090C	1296	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR033W	963	1	1	0	0	1.03842159916926	17.7359408216923	1	1	0	0	1.03842159916926	17.7359408216923
YDR035W	1113	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR332W	2070	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR510W	306	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL055C	1086	2	2	0	0	1.84162062615101	31.4543480870897	2	2	0	0	1.84162062615101	31.4543480870897
YDR480W	972	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL103C	1434	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL085C-A	207	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR350C	2055	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR342C	1713	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR087C	837	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL236W	939	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR012W	1089	1	1	0	0	0.918273645546373	15.6838484952155	0	0	NA	0	0	0
YDL121C	450	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR525W-A	240	0	0	NA	0	0	0	0	0	NA	0	0	0
tG(GCC)D2	71	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL190C	2886	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL047W	936	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR099W	822	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR092W	462	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR164C	2175	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR058C	981	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL020C	1596	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL025C	1863	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR374C	921	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL207W	1617	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR270W	3015	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR152W	798	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL148C	2433	0	0	NA	0	0	0	0	0	NA	0	0	0
tI(UAU)D	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR379C-A	240	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR218C	1272	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL018C	678	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR507C	3429	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL003W	1701	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR524C-B	201	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR371W	1536	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR359C	2949	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL180W	1644	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL133W	1314	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR335W	3675	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR351W	2595	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL150W	1269	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL177C	513	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR171W	1128	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR364C	1368	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR309C	1152	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL239C	2373	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL228C	642	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL156W	1569	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL016C	303	0	0	NA	0	0	0	0	0	NA	0	0	0
tX(XXX)D	100	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR524W-C	90	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL085W	1638	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR300C	1287	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL168W	1161	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR360W	435	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR195W	1602	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR321W	1146	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR237W	879	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL127W	927	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR107C	2019	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR472W	852	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL030W	1593	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR468C	675	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL084W	1341	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL203C	1872	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL025W-A	105	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR285W	2628	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL229W	1842	414	414	0	0	224.755700325733	3838.76240970355	303	303	0	0	164.495114006515	2809.52901000042
YDR329C	1326	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR034C	2373	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR009W	1563	0	0	NA	0	0	0	0	0	NA	0	0	0
tS(AGA)D2	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR488C	1602	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR103W	2754	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR336W	945	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL101C	1542	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR162C	711	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR312W	1362	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL061C	171	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL040C	2565	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR145W	1620	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR124W	975	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL231C	3378	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR190C	1392	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL064W	474	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR463W	1560	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR491C	492	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR449C	1323	1	1	0	0	0.755857898715042	12.9098344756536	1	1	0	0	0.755857898715042	12.9098344756536
YDL035C	2886	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR074W	2691	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR525W	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR257C	1485	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR402C	1470	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR450W	441	1	1	0	0	2.26757369614512	38.7295034269607	1	1	0	0	2.26757369614512	38.7295034269607
YDR376W	1482	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR161W	1164	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR090C	933	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR189W	2001	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR524C	1449	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL237W	1173	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR188W	1641	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL133C-A	78	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR531W	1104	0	0	NA	0	0	0	0	0	NA	0	0	0
tG(GCC)D1	71	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR226W	669	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL054C	1461	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL205C	984	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR537C	606	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR496C	1971	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR313C	861	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL108W	921	0	0	NA	0	0	0	0	0	NA	0	0	0
tV(CAC)D	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR340W	303	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL147W	1338	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL081C	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR283C	4980	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR261C	1689	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL211C	1119	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL074C	2103	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL091C	1368	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR346C	1446	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR072C	1584	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR242W	1650	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR323C	1548	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR486C	690	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR420W	5409	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL122W	2430	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR390C	1911	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR481C	1701	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR318W	1107	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL105W	1209	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL141W	2073	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR400W	1023	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR522C	1509	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL173W	888	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR279W	1053	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR281C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR213W	2742	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR179W-A	1392	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR330W	1503	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR106W	855	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL178W	1593	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR484W	1926	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR308C	423	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL192W	546	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL202W	750	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR146C	2130	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR241W	288	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL158C	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL185W	3216	1	1	0	0	0.310945273631841	5.31085541395824	1	1	0	0	0.310945273631841	5.31085541395824
YDR251W	2493	0	0	NA	0	0	0	0	0	NA	0	0	0
tL(UAA)D	84	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR192C	1293	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR368W	939	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR494W	1086	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR399W	666	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR070C	282	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR138W	2259	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR031W	366	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR255C	1266	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL060W	2367	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR048C	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR067C	675	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR126W	1011	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR315C	846	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL126C	2508	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR262W	819	0	0	NA	0	0	0	0	0	NA	0	0	0
tQ(UUG)D3	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR345C	1704	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR079W	336	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR433W	441	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL144C	1071	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR306C	1437	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR292C	1866	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL009C	324	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR290W	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR282C	1245	1	1	0	0	0.803212851405622	13.718643382562	1	1	0	0	0.803212851405622	13.718643382562
YDR170C	6030	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR174W	741	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL218W	954	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL062W	426	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL048C	1473	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR500C	267	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR112W	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR538W	729	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL011C	324	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR355C	303	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR301W	4074	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR412W	708	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR530C	978	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR227W	4077	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR041W	612	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR015C	240	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL008W	498	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR234W	2082	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR511W	402	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR519W	408	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL086C-A	435	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR250C	276	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR465C	1239	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL001W	1293	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR454C	564	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR013W	627	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR076W	1221	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL095W	2454	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL007C-A	258	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL130W	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR100W	432	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR479C	1665	0	0	NA	0	0	0	0	0	NA	0	0	0
tS(AGA)D1	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL117W	2658	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR140W	666	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR381W	681	0	0	NA	0	0	0	0	0	NA	0	0	0
tQ(UUG)D2	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR327W	327	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR062W	1686	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR143C	1833	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL172C	480	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL053C	558	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR223W	1404	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL037C	987	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL167C	2160	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR246W-A	201	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR371C-A	105	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR517W	1119	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL226C	1059	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR467C	327	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL134C	1110	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR117C	1698	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR314C	2079	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR440W	1749	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR303C	2658	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL078C	1032	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL238C	1470	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR529C	384	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR437W	423	0	0	NA	0	0	0	0	0	NA	0	0	0
snR47	99	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL196W	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR452W	2025	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR445C	408	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR347W	966	0	0	NA	0	0	0	0	0	NA	0	0	0
tQ(UUG)D1	72	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR490C	2301	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR516C	1503	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR509W	348	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL193W	1128	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL137W	546	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL118W	381	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR235W	1635	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR233C	888	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR388W	1449	1	1	0	0	0.690131124913734	11.7872401734228	1	1	0	0	0.690131124913734	11.7872401734228
YDR209C	414	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR049W	1899	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL194W	2655	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR021W	1200	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR353W	960	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR051C	1005	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR288W	912	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR141C	5097	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR194C	1995	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR424C	279	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR054C	888	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR122W	3195	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR184C	885	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR183C-A	258	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL240W	3054	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR056C	618	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR541C	1035	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL042C	1689	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR185C	540	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR328C	585	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR280W	918	0	0	NA	0	0	0	0	0	NA	0	0	0
tV(UAC)D	74	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR098C	753	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR005C	1188	1	1	0	0	0.841750841750842	14.3768611206142	1	1	0	0	0.841750841750842	14.3768611206142
YDR423C	1230	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR017C	3153	1	1	0	0	0.317158261972724	5.41697145933704	1	1	0	0	0.317158261972724	5.41697145933704
YDR419W	1899	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR444W	2064	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR341C	1824	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR154C	351	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR464W	4308	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR132C	1488	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL210W	1716	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR395W	2835	1	1	0	0	0.352733686067019	6.02458942197167	1	1	0	0	0.352733686067019	6.02458942197167
YDL222C	930	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR372C	1038	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR325W	3108	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR216W	3972	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR082W	1485	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL224C	1950	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR498C	1152	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR010C	333	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR006C	2706	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR182W	1476	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL102W	3294	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL179W	915	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL067C	180	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR030C	1521	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR020C	699	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR527W	1320	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR333C	2172	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL093W	2232	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL043C	801	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR139C	234	0	0	NA	0	0	0	0	0	NA	0	0	0
YDR322C-A	291	0	0	NA	0	0	0	0	0	NA	0	0	0
YDL130W-A	261	0	0	NA	0	0	0	0	0	NA	0	0	0
